CustomerID,Age,Gender,MaritalStatus,IncomeLevel,TotalSpend,TransactionCount,Books,Clothing,Electronics,Furniture,Groceries,TotalInteractions,UnresolvedInteractions,LastLoginDate,LoginFrequency,ServiceUsage,ChurnStatus
634,19,M,Divorced,Low,1053.54,4,216.18,650.73,186.63,0.0,0.0,2.0,2.0,2023-04-21,23,Mobile App,0
635,59,F,Widowed,High,1574.74,5,891.8100000000001,682.93,0.0,0.0,0.0,1.0,1.0,2023-12-10,26,Online Banking,0
636,20,M,Single,Medium,1041.72,5,63.8,0.0,283.02,0.0,694.9,2.0,1.0,2023-09-27,7,Online Banking,0
637,68,M,Widowed,Medium,1629.96,8,0.0,678.27,348.75,367.51,235.43,1.0,0.0,2023-04-26,48,Online Banking,0
638,46,M,Married,Medium,194.63,2,76.84,0.0,117.79,0.0,0.0,0.0,0.0,2023-04-30,21,Website,0
639,32,F,Widowed,Medium,1874.22,8,726.69,520.65,592.38,0.0,34.5,1.0,1.0,2023-03-30,29,Website,0
640,55,M,Divorced,Medium,2408.65,8,818.83,0.0,573.98,783.0699999999999,232.77,2.0,1.0,2023-11-24,45,Website,0
641,45,M,Single,Medium,1717.5700000000002,9,412.79,0.0,306.98,863.36,134.44,2.0,1.0,2023-06-15,7,Online Banking,1
642,54,M,Married,Low,1587.38,6,0.0,392.66,801.65,0.0,393.07,1.0,1.0,2023-08-15,6,Online Banking,0
643,49,M,Married,High,1060.42,7,92.59,829.8399999999999,0.0,131.92,6.07,0.0,0.0,2023-09-17,27,Online Banking,1
644,47,M,Divorced,Low,266.05,2,0.0,0.0,0.0,0.0,266.05,1.0,0.0,2023-09-11,43,Mobile App,1
645,68,M,Widowed,Medium,328.56,1,0.0,0.0,328.56,0.0,0.0,2.0,1.0,2023-06-28,46,Website,0
646,64,M,Married,Medium,163.69,1,163.69,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-23,17,Website,1
647,47,M,Widowed,Medium,12.46,1,0.0,0.0,12.46,0.0,0.0,2.0,1.0,2023-03-11,24,Mobile App,0
648,68,M,Married,Low,1028.17,3,0.0,322.02,706.1500000000001,0.0,0.0,1.0,0.0,2023-08-11,28,Website,0
649,51,M,Divorced,Medium,759.5699999999999,4,0.0,0.0,503.53,0.0,256.04,1.0,1.0,2023-07-01,26,Website,0
650,30,M,Married,Low,499.67,2,0.0,28.31,471.36,0.0,0.0,1.0,0.0,2023-08-30,38,Online Banking,1
651,50,M,Married,High,1467.02,7,565.03,510.65999999999997,0.0,132.81,258.52,0.0,0.0,2023-05-17,26,Online Banking,0
652,59,F,Single,Low,1245.86,5,0.0,99.66,0.0,806.12,340.08,2.0,2.0,2023-05-18,40,Website,0
653,34,F,Married,Low,392.17,1,0.0,0.0,0.0,0.0,392.17,1.0,0.0,2023-03-30,1,Mobile App,0
654,20,M,Divorced,High,1437.17,9,286.03000000000003,25.55,0.0,462.89,662.6999999999999,1.0,0.0,2023-02-19,19,Mobile App,0
655,26,F,Married,Medium,2097.25,9,512.45,581.67,317.35,123.63,562.15,2.0,2.0,2023-01-31,26,Mobile App,0
656,69,F,Divorced,Low,1567.52,7,480.5,74.12,261.34,290.44,461.12,0.0,0.0,2023-07-10,35,Mobile App,0
657,28,F,Widowed,High,1135.3,5,0.0,380.12,307.99,197.21,249.98,1.0,0.0,2023-12-07,16,Online Banking,1
658,66,M,Divorced,Low,1132.79,6,0.0,328.08,549.63,0.0,255.07999999999998,1.0,1.0,2023-06-25,13,Mobile App,1
659,44,F,Widowed,Low,1658.16,6,312.38,891.01,0.0,454.77,0.0,2.0,1.0,2023-09-25,10,Website,0
660,45,F,Married,High,2676.26,8,370.87,326.68,713.12,932.97,332.62,2.0,1.0,2023-08-13,8,Mobile App,0
661,19,M,Divorced,Low,1579.69,8,16.09,293.68,437.18,470.68,362.06,0.0,0.0,2023-10-12,27,Mobile App,0
662,18,F,Single,High,758.41,4,338.38,0.0,32.79,387.24,0.0,0.0,0.0,2023-09-01,26,Mobile App,0
663,23,F,Divorced,Low,1160.99,6,89.08,475.31000000000006,123.83,159.54,313.23,1.0,1.0,2023-04-12,3,Mobile App,0
664,42,F,Widowed,Medium,1972.94,6,314.72,31.35,855.72,0.0,771.15,1.0,1.0,2023-08-24,45,Online Banking,0
665,52,F,Widowed,High,1405.19,5,0.0,254.25,138.58,1012.36,0.0,1.0,1.0,2023-06-15,36,Online Banking,0
666,33,M,Single,Medium,474.38,1,0.0,474.38,0.0,0.0,0.0,0.0,0.0,2023-10-22,41,Online Banking,0
667,21,F,Divorced,Low,1442.15,6,0.0,486.36,172.22,430.85,352.72,1.0,0.0,2023-10-19,8,Online Banking,0
668,64,M,Married,Medium,1668.59,7,0.0,336.53,199.12,0.0,1132.94,1.0,1.0,2023-06-03,32,Website,0
669,55,F,Divorced,High,2232.41,8,839.52,0.0,373.76,638.88,380.25,2.0,1.0,2023-11-06,19,Website,0
670,61,F,Divorced,Low,143.34,1,143.34,0.0,0.0,0.0,0.0,0.0,0.0,2023-04-02,12,Online Banking,0
671,37,F,Divorced,High,2587.47,9,748.9200000000001,598.48,0.0,0.0,1240.07,1.0,0.0,2023-02-28,45,Online Banking,0
672,42,F,Single,Low,77.31,1,77.31,0.0,0.0,0.0,0.0,2.0,0.0,2023-04-01,45,Mobile App,0
673,24,F,Single,Medium,1779.5,8,538.64,0.0,387.64000000000004,144.73,708.49,2.0,0.0,2023-07-02,13,Mobile App,0
674,38,M,Single,Medium,2314.49,9,634.37,89.75,428.74,446.98,714.65,2.0,1.0,2023-01-23,44,Online Banking,1
675,24,M,Single,High,2461.3,9,496.28000000000003,599.29,864.22,403.36,98.15,2.0,0.0,2023-06-07,48,Online Banking,0
676,46,M,Single,High,923.55,5,175.66,304.15,388.54999999999995,0.0,55.19,0.0,0.0,2023-11-16,45,Mobile App,0
677,69,F,Married,Low,308.82,1,0.0,0.0,0.0,0.0,308.82,2.0,1.0,2023-07-05,7,Website,1
678,24,M,Divorced,High,864.3,4,0.0,0.0,208.32,165.75,490.23,1.0,0.0,2023-04-22,47,Online Banking,0
679,20,F,Divorced,High,1700.3,7,0.0,495.28,154.83,413.29999999999995,636.89,2.0,1.0,2023-08-31,47,Website,0
680,46,M,Married,Medium,2490.85,9,268.64,921.24,653.3800000000001,0.0,647.5899999999999,0.0,0.0,2023-12-24,16,Website,0
681,46,M,Married,High,1463.19,4,0.0,485.88,483.99,0.0,493.32,0.0,0.0,2023-06-22,32,Mobile App,0
682,56,M,Married,High,1084.11,5,394.83,443.31,33.83,200.47,11.67,1.0,0.0,2023-09-14,9,Mobile App,1
683,55,F,Married,Low,1383.28,5,264.2,956.04,0.0,163.04,0.0,2.0,1.0,2023-08-19,26,Online Banking,0
684,23,M,Single,Medium,1240.94,5,0.0,396.58,487.38,224.22,132.76,1.0,0.0,2023-07-24,48,Mobile App,0
685,63,F,Divorced,Medium,534.74,2,0.0,50.37,0.0,0.0,484.37,0.0,0.0,2023-07-27,40,Website,1
686,27,M,Married,Low,1019.6700000000001,4,452.08,439.16,0.0,0.0,128.43,0.0,0.0,2023-07-29,47,Website,0
687,54,F,Widowed,Medium,1446.69,9,458.38,57.82,0.0,515.34,415.15,1.0,0.0,2023-11-24,20,Online Banking,0
688,31,F,Married,Low,2281.4700000000003,9,599.34,840.22,287.84000000000003,352.68,201.39,2.0,1.0,2023-10-05,6,Website,0
689,39,F,Divorced,Low,897.51,4,0.0,0.0,120.03,589.36,188.12,0.0,0.0,2023-01-24,11,Mobile App,0
690,49,F,Widowed,High,638.06,3,0.0,214.9,175.32,0.0,247.84,0.0,0.0,2023-12-22,29,Online Banking,0
691,35,F,Married,High,683.19,2,683.19,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-11,7,Mobile App,1
692,53,F,Single,Low,1421.26,5,443.65,474.10999999999996,503.5,0.0,0.0,0.0,0.0,2023-06-24,29,Website,0
693,63,F,Single,High,2154.62,8,0.0,638.52,760.55,652.37,103.18,1.0,0.0,2023-10-01,43,Mobile App,0
694,69,F,Widowed,High,1500.44,7,513.77,0.0,0.0,174.92,811.75,0.0,0.0,2023-01-12,4,Online Banking,0
695,26,F,Single,Medium,2615.4300000000003,9,1170.45,0.0,1106.21,102.69,236.08,2.0,1.0,2023-02-09,24,Mobile App,1
696,43,F,Widowed,Medium,55.77,1,0.0,55.77,0.0,0.0,0.0,1.0,1.0,2023-02-10,3,Website,1
697,39,M,Married,High,489.1,2,165.83,0.0,0.0,323.27,0.0,0.0,0.0,2023-07-11,12,Online Banking,0
698,63,F,Divorced,Low,273.02,2,0.0,0.0,0.0,273.02,0.0,0.0,0.0,2023-07-03,35,Website,0
699,55,M,Widowed,Low,994.16,4,0.0,0.0,454.23999999999995,0.0,539.92,0.0,0.0,2023-02-14,8,Mobile App,1
700,40,M,Married,High,2810.28,8,379.77000000000004,498.56,853.73,343.42,734.8,2.0,1.0,2023-12-18,38,Online Banking,0
701,34,F,Widowed,High,2395.1,9,459.75,0.0,1003.94,329.3,602.11,0.0,0.0,2023-01-18,41,Online Banking,0
702,43,M,Divorced,Low,681.77,5,155.95,152.65,0.0,373.17,0.0,0.0,0.0,2023-12-31,38,Mobile App,1
703,64,F,Single,Medium,1289.55,7,574.65,0.0,222.98999999999998,329.78,162.13,2.0,0.0,2023-09-16,15,Mobile App,0
704,55,F,Single,Medium,948.6800000000001,3,122.04,0.0,826.64,0.0,0.0,0.0,0.0,2023-11-03,5,Website,0
705,19,M,Widowed,Low,1783.47,7,257.78000000000003,552.12,0.0,136.88,836.69,2.0,2.0,2023-05-16,40,Website,0
706,23,F,Divorced,High,104.0,1,104.0,0.0,0.0,0.0,0.0,1.0,1.0,2023-03-27,16,Online Banking,0
707,24,M,Married,Medium,35.24,1,0.0,0.0,0.0,0.0,35.24,1.0,1.0,2023-01-02,46,Online Banking,0
708,30,M,Married,Low,807.48,3,0.0,488.94,268.56,49.98,0.0,1.0,1.0,2023-09-29,28,Website,0
709,44,M,Married,High,346.94,1,346.94,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-21,13,Mobile App,0
710,28,M,Widowed,High,1373.66,6,465.95,276.43,0.0,631.28,0.0,0.0,0.0,2023-04-29,41,Website,0
711,32,F,Single,Medium,391.99,1,0.0,391.99,0.0,0.0,0.0,1.0,1.0,2023-02-26,11,Website,0
712,26,F,Widowed,High,1159.3899999999999,5,722.44,0.0,80.76,356.19,0.0,2.0,0.0,2023-11-30,37,Mobile App,0
713,25,F,Widowed,Low,1792.54,8,684.54,215.65,366.21,526.14,0.0,1.0,0.0,2023-03-12,3,Website,0
714,63,M,Widowed,Low,1170.32,8,0.0,823.78,10.91,0.0,335.63,0.0,0.0,2023-09-08,8,Mobile App,0
715,23,F,Married,Low,555.91,2,0.0,0.0,0.0,555.91,0.0,1.0,1.0,2023-06-02,38,Online Banking,0
716,65,M,Divorced,Low,3220.3,9,845.8,20.38,1331.94,673.36,348.82,2.0,1.0,2023-01-11,47,Mobile App,1
717,60,M,Widowed,High,1950.63,7,0.0,56.27,1292.82,601.54,0.0,2.0,2.0,2023-05-03,34,Website,0
718,21,M,Married,Low,1845.21,6,157.49,720.47,162.3,0.0,804.95,1.0,1.0,2023-07-12,38,Mobile App,0
719,28,M,Widowed,Medium,434.86,2,0.0,300.3,0.0,134.56,0.0,0.0,0.0,2023-12-16,42,Online Banking,0
720,68,M,Widowed,High,1551.13,6,587.24,0.0,639.9000000000001,323.99,0.0,2.0,1.0,2023-01-30,24,Website,0
721,45,M,Married,High,921.3299999999999,5,157.35,152.34,392.75,218.89,0.0,0.0,0.0,2023-04-28,18,Website,0
722,43,F,Divorced,High,814.74,3,0.0,511.65000000000003,0.0,303.09,0.0,1.0,1.0,2023-04-03,25,Website,0
723,21,F,Divorced,Low,2143.56,7,359.73,1439.54,0.0,344.29,0.0,2.0,0.0,2023-06-02,13,Website,0
724,32,F,Single,High,477.73,2,94.23,0.0,0.0,383.5,0.0,1.0,1.0,2023-10-24,39,Website,0
725,36,M,Widowed,Low,627.29,2,413.43,0.0,213.86,0.0,0.0,0.0,0.0,2023-10-14,22,Mobile App,0
726,23,M,Single,Low,2048.2,8,556.34,449.74,545.09,129.52,367.51,1.0,0.0,2023-08-29,30,Online Banking,0
727,22,F,Married,High,1252.1,6,15.4,125.96,388.59,183.18,538.97,0.0,0.0,2023-08-13,30,Mobile App,0
728,35,F,Widowed,High,1552.44,5,0.0,325.74,470.47,582.26,173.97,1.0,1.0,2023-05-05,37,Website,0
729,23,F,Married,Low,161.07,2,86.72,74.35,0.0,0.0,0.0,1.0,0.0,2023-02-09,45,Mobile App,0
730,48,M,Single,High,1247.79,6,154.42,226.53,292.15999999999997,387.68,187.0,1.0,0.0,2023-12-20,43,Website,0
731,42,F,Married,High,1559.5,8,792.04,244.67,334.74,130.01,58.04,0.0,0.0,2023-12-20,15,Online Banking,0
732,21,F,Married,Low,1865.72,9,579.5999999999999,189.1,419.92,458.37,218.73,1.0,1.0,2023-12-16,35,Mobile App,0
733,23,M,Divorced,Low,681.14,3,0.0,0.0,249.29,0.0,431.85,2.0,2.0,2023-01-15,6,Online Banking,1
734,58,M,Widowed,High,1047.12,5,0.0,0.0,847.39,102.77,96.96,2.0,1.0,2023-09-04,11,Mobile App,0
735,54,F,Widowed,Low,2165.4900000000002,8,0.0,950.21,587.96,195.7,431.62,2.0,1.0,2023-10-05,28,Website,0
736,67,F,Widowed,Low,576.3,3,0.0,261.75,243.79,0.0,70.76,1.0,1.0,2023-03-03,30,Website,0
737,42,M,Married,Medium,2132.05,9,0.0,855.86,198.75,586.13,491.31000000000006,2.0,1.0,2023-05-13,16,Mobile App,0
738,51,M,Divorced,High,675.36,3,0.0,0.0,0.0,675.36,0.0,2.0,2.0,2023-05-25,28,Mobile App,0
739,36,M,Single,High,338.96999999999997,2,66.58,0.0,0.0,0.0,272.39,0.0,0.0,2023-10-07,25,Online Banking,0
740,51,M,Widowed,High,2094.81,9,453.7,708.29,17.89,438.76,476.17,1.0,0.0,2023-05-27,48,Online Banking,0
741,32,F,Married,High,2317.66,8,459.56,268.49,523.3399999999999,838.26,228.01,1.0,0.0,2023-06-22,30,Website,0
742,67,F,Divorced,High,583.1,2,89.34,0.0,0.0,0.0,493.76,0.0,0.0,2023-03-30,45,Online Banking,1
743,25,F,Divorced,Low,1118.41,4,271.85,323.09,0.0,0.0,523.47,2.0,0.0,2023-07-28,14,Online Banking,0
744,61,F,Widowed,High,1132.03,6,13.15,551.29,198.79,368.8,0.0,0.0,0.0,2023-06-09,27,Website,0
745,64,F,Divorced,High,2639.2799999999997,9,624.87,395.36,1148.69,470.36,0.0,0.0,0.0,2023-06-10,48,Website,0
746,66,M,Divorced,Medium,604.8199999999999,2,0.0,0.0,0.0,604.8199999999999,0.0,1.0,0.0,2023-12-18,30,Mobile App,0
747,51,M,Married,Low,967.0799999999999,4,0.0,468.18,0.0,498.9,0.0,2.0,2.0,2023-12-02,10,Online Banking,0
748,35,F,Single,High,284.57,2,0.0,0.0,83.78,200.79,0.0,0.0,0.0,2023-02-06,20,Mobile App,1
749,47,M,Divorced,High,618.27,3,254.96,0.0,207.63,0.0,155.68,2.0,1.0,2023-02-26,44,Online Banking,0
750,30,F,Single,High,2600.41,8,892.23,467.61,0.0,768.44,472.13,2.0,1.0,2023-08-21,7,Website,0
751,64,F,Divorced,High,1172.35,6,0.0,1107.71,0.0,64.64,0.0,1.0,0.0,2023-08-24,34,Website,0
752,50,F,Divorced,Low,2056.76,9,720.3,673.53,0.0,435.09000000000003,227.84000000000003,2.0,0.0,2023-12-07,27,Website,0
753,52,F,Divorced,Medium,1560.95,6,691.8299999999999,0.0,417.24,181.76,270.12,2.0,1.0,2023-06-26,23,Online Banking,1
754,69,M,Widowed,Medium,1122.07,4,323.96,405.13,0.0,0.0,392.98,0.0,0.0,2023-11-04,46,Website,0
755,41,F,Widowed,High,539.68,3,7.34,200.98,0.0,331.36,0.0,0.0,0.0,2023-02-19,45,Website,0
756,43,F,Widowed,Medium,2081.7,6,801.38,0.0,0.0,584.3,696.02,0.0,0.0,2023-08-09,25,Mobile App,0
757,64,F,Single,Medium,1484.12,5,467.31000000000006,0.0,352.08,314.25,350.48,1.0,0.0,2023-09-06,28,Mobile App,1
758,68,M,Single,Medium,1725.5,9,656.5799999999999,322.05,0.0,18.8,728.0699999999999,2.0,2.0,2023-08-07,18,Online Banking,0
759,61,F,Widowed,Medium,575.97,2,0.0,384.04,191.93,0.0,0.0,1.0,0.0,2023-03-12,13,Website,0
760,59,M,Single,Medium,477.75,1,0.0,0.0,0.0,0.0,477.75,2.0,1.0,2023-01-30,13,Online Banking,0
761,64,M,Married,Low,1309.22,9,459.88,0.0,93.69999999999999,0.0,755.64,1.0,0.0,2023-01-07,45,Online Banking,0
762,18,F,Single,Low,2577.9500000000003,9,463.35,675.9300000000001,540.59,166.32,731.76,1.0,1.0,2023-11-06,34,Mobile App,1
763,30,M,Married,Low,693.13,5,0.0,92.72,233.96,366.45000000000005,0.0,2.0,0.0,2023-04-28,14,Mobile App,1
764,27,M,Widowed,Medium,496.99,1,0.0,0.0,0.0,0.0,496.99,0.0,0.0,2023-02-15,28,Mobile App,0
765,36,F,Married,Low,1079.2,5,202.3,348.92,527.98,0.0,0.0,1.0,0.0,2023-12-07,13,Online Banking,0
766,22,F,Widowed,Medium,910.23,3,238.58,334.87,336.78,0.0,0.0,2.0,0.0,2023-07-09,34,Website,0
767,25,M,Widowed,Medium,2189.69,8,203.4,209.36,656.66,1120.27,0.0,0.0,0.0,2023-08-10,5,Mobile App,0
768,21,F,Widowed,Low,1068.46,5,191.76,723.76,0.0,80.31,72.63,0.0,0.0,2023-08-22,40,Mobile App,0
769,66,M,Single,High,1257.45,5,0.0,0.0,151.61,726.31,379.53,2.0,1.0,2023-05-26,10,Mobile App,0
770,30,F,Divorced,Medium,970.67,6,0.0,192.47,0.0,519.0699999999999,259.13,2.0,2.0,2023-01-30,36,Website,0
771,55,F,Divorced,Medium,1500.63,7,302.14,0.0,80.66,689.09,428.74,2.0,1.0,2023-04-13,6,Online Banking,0
772,63,F,Married,Low,1124.58,4,206.39,0.0,0.0,516.79,401.4,2.0,2.0,2023-04-30,21,Online Banking,0
773,66,M,Divorced,Medium,1918.91,8,410.61,674.29,516.97,0.0,317.04,0.0,0.0,2023-07-07,35,Website,0
774,63,M,Widowed,Medium,41.49,1,41.49,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-24,16,Online Banking,0
775,36,M,Divorced,Medium,1586.9,5,429.12,495.15,500.52,0.0,162.11,1.0,0.0,2023-08-01,20,Website,1
776,69,F,Married,Low,1647.73,5,736.27,403.36,0.0,508.1,0.0,2.0,1.0,2023-08-06,31,Mobile App,0
777,67,M,Widowed,High,1488.0,6,225.37,0.0,546.12,716.51,0.0,0.0,0.0,2023-09-22,5,Website,1
778,25,F,Single,High,2064.51,9,350.37,105.83,487.18,430.53000000000003,690.5999999999999,2.0,1.0,2023-07-24,6,Online Banking,0
779,44,F,Widowed,Low,1563.06,6,99.08,156.48,352.96000000000004,0.0,954.54,1.0,0.0,2023-07-17,2,Mobile App,0
780,67,M,Widowed,Medium,2107.59,7,55.87,721.79,717.92,155.76,456.25,1.0,1.0,2023-10-19,39,Mobile App,0
781,64,F,Married,High,548.61,2,0.0,548.61,0.0,0.0,0.0,1.0,0.0,2023-01-28,22,Mobile App,0
782,47,M,Single,Low,1042.79,5,308.14,18.26,519.3499999999999,197.04,0.0,1.0,1.0,2023-09-07,11,Mobile App,1
783,21,F,Widowed,Low,1133.6799999999998,6,0.0,0.0,686.61,447.07,0.0,0.0,0.0,2023-08-10,15,Website,0
784,28,M,Single,Medium,1567.71,4,311.59,0.0,365.81,0.0,890.31,2.0,1.0,2023-08-09,13,Online Banking,0
785,38,F,Widowed,Medium,1960.77,7,261.19,0.0,148.88,941.8299999999999,608.87,1.0,0.0,2023-10-08,33,Online Banking,0
786,60,F,Widowed,Low,2141.4,9,164.18,425.89,781.62,620.49,149.22,2.0,1.0,2023-09-10,46,Mobile App,0
787,19,M,Married,Low,1255.38,8,623.4200000000001,71.8,315.0,245.16,0.0,2.0,1.0,2023-05-10,14,Website,0
788,38,M,Widowed,Low,1041.15,5,862.55,178.6,0.0,0.0,0.0,0.0,0.0,2023-08-20,39,Online Banking,1
789,34,F,Widowed,High,1755.6999999999998,8,425.53,331.45,468.79999999999995,76.14,453.78,2.0,0.0,2023-09-20,2,Website,1
790,60,M,Widowed,Medium,2782.16,9,201.93,967.25,753.74,0.0,859.24,1.0,0.0,2023-04-28,10,Website,0
791,68,F,Divorced,Low,441.32,2,0.0,111.29,330.03,0.0,0.0,2.0,0.0,2023-12-21,42,Website,1
792,46,F,Single,Medium,1381.17,5,684.5699999999999,399.41999999999996,297.18,0.0,0.0,2.0,1.0,2023-08-06,30,Online Banking,0
793,44,F,Married,High,1189.15,6,78.44,189.83,920.88,0.0,0.0,1.0,0.0,2023-10-14,32,Website,0
794,41,F,Married,Low,2430.75,6,763.77,367.81,438.8,0.0,860.37,2.0,0.0,2023-05-23,9,Website,0
795,66,F,Married,Medium,993.04,4,492.61,479.23,21.2,0.0,0.0,1.0,0.0,2023-12-31,48,Online Banking,0
796,20,M,Widowed,High,2309.95,9,1186.17,434.45,390.88,293.05,5.4,0.0,0.0,2023-02-09,16,Website,0
797,56,M,Single,Low,922.22,4,0.0,0.0,842.22,80.0,0.0,1.0,0.0,2023-12-29,39,Website,0
798,27,M,Divorced,Medium,953.9499999999999,6,267.71000000000004,190.09,0.0,496.15,0.0,2.0,0.0,2023-05-27,5,Mobile App,0
799,20,F,Divorced,Low,912.13,4,0.0,0.0,0.0,530.4300000000001,381.7,1.0,1.0,2023-01-03,46,Mobile App,1
800,62,M,Married,Medium,1213.09,5,0.0,414.31,405.22999999999996,0.0,393.55,2.0,1.0,2023-05-28,15,Online Banking,0
801,59,M,Single,Medium,1621.99,7,379.12,683.56,0.0,454.68,104.63,0.0,0.0,2023-09-05,4,Website,0
802,43,M,Divorced,High,504.29,2,0.0,504.29,0.0,0.0,0.0,2.0,1.0,2023-09-07,24,Mobile App,0
803,54,F,Married,High,2136.39,8,599.12,248.13,387.68,901.46,0.0,1.0,1.0,2023-11-14,25,Website,0
804,44,M,Divorced,High,2218.53,7,0.0,1043.84,144.15,176.28,854.26,1.0,0.0,2023-12-19,37,Website,0
805,22,M,Divorced,High,1100.6200000000001,6,0.0,45.66,170.26999999999998,463.45,421.24,1.0,0.0,2023-01-17,24,Website,0
806,59,M,Single,High,421.3,3,266.12,100.31,54.87,0.0,0.0,1.0,0.0,2023-08-20,42,Online Banking,1
807,28,F,Married,Medium,1217.41,4,0.0,0.0,465.22,482.13,270.06,0.0,0.0,2023-02-28,13,Mobile App,1
808,30,M,Divorced,High,1759.63,6,0.0,794.27,0.0,0.0,965.36,2.0,1.0,2023-08-18,20,Online Banking,0
809,58,F,Widowed,Medium,1482.3600000000001,9,165.31,807.44,78.62,52.24,378.75,0.0,0.0,2023-02-10,5,Mobile App,0
810,51,F,Widowed,Medium,1290.08,4,548.89,461.0,280.19,0.0,0.0,1.0,0.0,2023-02-17,20,Online Banking,0
811,55,M,Divorced,Low,871.11,2,0.0,0.0,441.85,429.26,0.0,1.0,0.0,2023-04-08,18,Online Banking,0
812,57,F,Single,Medium,2042.29,7,748.7,0.0,111.75,161.01,1020.8299999999999,2.0,0.0,2023-03-09,39,Mobile App,1
813,50,M,Single,Medium,2206.29,8,1357.39,0.0,284.25,379.31,185.34,0.0,0.0,2023-12-08,49,Website,0
814,51,F,Divorced,High,1650.27,9,622.93,309.76,389.03000000000003,237.31,91.24,2.0,0.0,2023-05-22,3,Online Banking,0
815,44,M,Single,Medium,493.38,2,0.0,0.0,0.0,475.29,18.09,0.0,0.0,2023-08-21,44,Online Banking,0
816,53,M,Single,High,1299.37,8,789.66,14.1,0.0,422.37,73.24,0.0,0.0,2023-10-20,31,Online Banking,0
817,43,F,Widowed,Medium,337.9,4,0.0,118.39,0.0,0.0,219.51,0.0,0.0,2023-12-17,30,Website,0
818,68,M,Married,Medium,1295.74,8,0.0,784.5699999999999,263.08,0.0,248.09,1.0,0.0,2023-03-23,41,Online Banking,0
819,42,F,Married,High,985.26,5,58.98,241.79,241.81,442.68,0.0,1.0,1.0,2023-05-06,24,Website,0
820,36,M,Divorced,Low,566.46,2,0.0,0.0,0.0,408.6,157.86,0.0,0.0,2023-09-08,5,Online Banking,0
821,38,F,Divorced,Medium,304.95,2,0.0,0.0,179.44,125.51,0.0,1.0,0.0,2023-06-19,20,Mobile App,0
822,48,F,Divorced,Medium,2275.24,9,591.02,485.9,0.0,428.08000000000004,770.24,2.0,2.0,2023-01-29,24,Mobile App,0
823,46,F,Widowed,High,651.38,3,0.0,0.0,301.06,223.74,126.58,1.0,0.0,2023-12-31,17,Online Banking,1
824,26,F,Widowed,High,318.01,1,0.0,0.0,0.0,318.01,0.0,0.0,0.0,2023-02-04,8,Online Banking,0
825,36,F,Single,Low,1087.05,9,384.66,621.45,0.0,80.94,0.0,0.0,0.0,2023-11-11,21,Website,0
826,43,M,Widowed,Low,1099.45,6,94.85,592.53,310.49,101.58,0.0,1.0,1.0,2023-07-18,14,Mobile App,1
827,42,M,Married,Low,2317.93,6,700.38,388.23,737.98,0.0,491.34,0.0,0.0,2023-10-09,38,Online Banking,1
828,57,F,Widowed,Medium,1361.59,4,0.0,351.08,178.81,831.7,0.0,1.0,1.0,2023-10-12,32,Online Banking,0
829,60,M,Divorced,Medium,144.37,1,0.0,0.0,144.37,0.0,0.0,0.0,0.0,2023-06-13,36,Online Banking,0
830,46,M,Married,High,395.99,2,0.0,381.86,0.0,0.0,14.13,0.0,0.0,2023-07-17,40,Website,0
831,42,F,Single,High,1417.95,8,81.78,345.18,0.0,699.53,291.46,1.0,1.0,2023-09-03,4,Mobile App,1
832,36,F,Married,High,1463.62,5,184.58,383.15,0.0,0.0,895.89,0.0,0.0,2023-08-22,21,Website,0
833,21,F,Widowed,Low,1000.79,5,0.0,121.71,712.0899999999999,166.99,0.0,1.0,1.0,2023-09-14,25,Mobile App,0
834,62,F,Widowed,Low,1521.8600000000001,5,740.47,0.0,252.84,528.55,0.0,1.0,1.0,2023-11-21,45,Mobile App,0
835,37,M,Single,Low,825.2,5,158.49,0.0,302.59,265.3,98.82,1.0,0.0,2023-07-21,1,Mobile App,0
836,63,M,Divorced,Medium,1130.44,6,0.0,0.0,444.88,685.56,0.0,2.0,0.0,2023-06-06,47,Mobile App,1
837,18,F,Single,Medium,1600.01,7,0.0,690.8599999999999,70.87,347.93,490.35,0.0,0.0,2023-08-26,13,Website,0
838,28,M,Single,High,1729.93,9,798.46,30.05,772.81,61.52,67.09,2.0,1.0,2023-01-03,16,Online Banking,0
839,21,M,Single,Low,1182.6,5,0.0,382.76,311.87,266.24,221.73,0.0,0.0,2023-06-28,29,Mobile App,0
840,24,F,Single,Medium,997.8299999999999,5,0.0,0.0,14.76,0.0,983.0699999999999,1.0,0.0,2023-06-24,39,Mobile App,0
841,45,M,Widowed,Low,1829.46,8,270.02,398.25,671.76,489.42999999999995,0.0,1.0,1.0,2023-08-04,29,Website,1
842,53,M,Divorced,Medium,2806.69,8,669.13,608.1500000000001,0.0,0.0,1529.41,1.0,0.0,2023-03-29,12,Mobile App,0
843,24,F,Married,Low,1069.53,5,353.45,303.04,0.0,155.21,257.83,1.0,0.0,2023-02-07,31,Website,0
844,37,M,Divorced,Medium,1505.23,6,123.34,458.41,0.0,449.33,474.15,0.0,0.0,2023-10-31,20,Mobile App,0
845,52,M,Divorced,Medium,2238.86,8,490.96000000000004,681.54,404.14,599.42,62.8,0.0,0.0,2023-02-18,35,Online Banking,0
